Date,Time,ProcessName,MemoryUsage,CPU
2025-04-03,21:10:00,spotify,283315 kB,5.7
2025-04-03,21:24:00,chrome,983830 kB,14.2
2025-04-03,21:35:00,chrome,794671 kB,26.3
2025-04-03,21:44:00,code,424104 kB,8.9
2025-04-03,21:45:00,discord,411908 kB,12.2
2025-04-03,21:55:00,discord,190647 kB,8.2
2025-04-03,21:56:00,obs,257774 kB,21.4
2025-04-03,22:05:00,code,375795 kB,10.1
2025-04-03,22:14:00,obs,533021 kB,38.5
2025-04-03,22:21:00,emulator,2632267 kB,74.3
2025-04-03,22:23:00,steam,350579 kB,30.0
2025-04-03,22:35:00,firefox,929077 kB,20.1
2025-04-03,22:42:00,postman,195372 kB,5.0
2025-04-03,22:53:00,postman,267677 kB,8.7
2025-04-03,22:58:00,steam,511625 kB,24.4
2025-04-03,23:00:00,android-studio,1326615 kB,30.9
2025-04-03,23:06:00,minecraft,1118804 kB,38.6
2025-04-03,23:18:00,postman,230926 kB,5.1
2025-04-03,23:26:00,android-studio,1495149 kB,38.1
2025-04-03,23:34:00,steam,722194 kB,31.1
2025-04-03,23:42:00,zoom,251633 kB,19.4
2025-04-03,23:49:00,postman,331047 kB,9.0
2025-04-03,23:57:00,zoom,355920 kB,17.6
2025-04-04,00:00:00,obs,400295 kB,6.2
2025-04-04,00:11:00,spotify,259425 kB,3.3
2025-04-04,00:17:00,steam,526853 kB,13.8
2025-04-04,00:28:00,obs,438763 kB,26.5
2025-04-04,00:30:00,gradle,541184 kB,8.9
2025-04-04,00:38:00,obs,378092 kB,30.1
2025-04-04,00:49:00,gnome-shell,173754 kB,3.8
2025-04-04,00:55:00,zoom,483169 kB,18.2
2025-04-04,01:06:00,obs,409798 kB,21.7
2025-04-04,01:20:00,discord,449703 kB,5.4
2025-04-04,01:29:00,zoom,340834 kB,6.8
2025-04-04,01:41:00,gnome-shell,200401 kB,1.9
2025-04-04,01:44:00,firefox,927572 kB,7.7
2025-04-04,01:59:00,zoom,286171 kB,16.1
2025-04-04,02:06:00,obs,208364 kB,25.8
2025-04-04,02:15:00,discord,342233 kB,5.9
2025-04-04,02:17:00,firefox,1084486 kB,6.1
2025-04-04,02:28:00,postman,218960 kB,9.0
2025-04-04,02:41:00,firefox,525449 kB,4.7
2025-04-04,02:45:00,obs,565748 kB,30.9
2025-04-04,02:50:00,code,325772 kB,8.3
2025-04-04,02:55:00,zoom,388880 kB,18.1
2025-04-04,03:10:00,code,513768 kB,5.7
2025-04-04,03:11:00,obs,245458 kB,17.3
2025-04-04,03:26:00,gradle,699676 kB,17.0
2025-04-04,03:29:00,spotify,246380 kB,3.5
2025-04-04,03:44:00,firefox,510283 kB,8.7
2025-04-04,03:47:00,gradle,664507 kB,5.2
2025-04-04,03:52:00,minecraft,1569989 kB,30.8
2025-04-04,04:02:00,spotify,152748 kB,4.2
2025-04-04,04:06:00,obs,272747 kB,19.4
2025-04-04,04:17:00,minecraft,1464060 kB,47.0
2025-04-04,04:23:00,minecraft,960900 kB,60.9
2025-04-04,04:26:00,chrome,1071049 kB,18.0
2025-04-04,04:34:00,firefox,1178186 kB,8.4
2025-04-04,04:46:00,minecraft,1073134 kB,51.2
2025-04-04,04:55:00,code,262584 kB,11.6
2025-04-04,05:10:00,obs,412548 kB,9.9
2025-04-04,05:18:00,android-studio,1457421 kB,12.5
2025-04-04,05:21:00,firefox,962929 kB,9.1
2025-04-04,05:32:00,zoom,232798 kB,9.2
2025-04-04,05:44:00,steam,344762 kB,33.4
2025-04-04,05:45:00,spotify,133102 kB,1.7
2025-04-04,05:48:00,android-studio,1893939 kB,32.1
2025-04-04,05:58:00,steam,257629 kB,6.8
2025-04-04,06:00:00,gnome-shell,145703 kB,3.5
2025-04-04,06:10:00,obs,381871 kB,20.5
2025-04-04,06:20:00,minecraft,1033571 kB,67.2
2025-04-04,06:35:00,firefox,539240 kB,17.6
2025-04-04,06:41:00,csgo_linux,1858140 kB,21.7
2025-04-04,06:50:00,code,504932 kB,11.0
2025-04-04,06:55:00,obs,312325 kB,20.6
2025-04-04,07:02:00,zoom,411403 kB,11.3
2025-04-04,07:04:00,android-studio,1964597 kB,38.6
2025-04-04,07:09:00,postman,221493 kB,2.4
2025-04-04,07:19:00,minecraft,928391 kB,20.8
2025-04-04,07:28:00,obs,309753 kB,17.3
2025-04-04,07:42:00,zoom,376947 kB,8.0
2025-04-04,07:57:00,code,289131 kB,6.9
2025-04-04,08:00:00,gnome-shell,173538 kB,2.0
2025-04-04,08:11:00,android-studio,1709335 kB,24.1
2025-04-04,08:25:00,obs,346243 kB,13.7
2025-04-04,08:38:00,obs,413971 kB,13.9
2025-04-04,08:47:00,postman,322547 kB,2.3
2025-04-04,08:51:00,chrome,509257 kB,16.9
2025-04-04,09:06:00,spotify,265565 kB,6.8
2025-04-04,09:13:00,firefox,1029435 kB,7.4
2025-04-04,09:25:00,gnome-shell,168520 kB,3.2
2025-04-04,09:38:00,spotify,182491 kB,6.0
2025-04-04,09:42:00,android-studio,1277565 kB,26.3
2025-04-04,09:52:00,spotify,251285 kB,5.1
2025-04-04,10:01:00,obs,502539 kB,7.7
2025-04-04,10:04:00,csgo_linux,1754308 kB,54.1
2025-04-04,10:12:00,obs,568607 kB,6.4
2025-04-04,10:19:00,code,300629 kB,8.4
2025-04-04,10:25:00,spotify,224864 kB,2.2
2025-04-04,10:37:00,chrome,1418092 kB,9.3
2025-04-04,10:39:00,zoom,231185 kB,9.1
2025-04-04,10:44:00,minecraft,1400937 kB,60.4
2025-04-04,10:46:00,minecraft,1240835 kB,26.5
2025-04-04,10:49:00,firefox,769576 kB,17.1
2025-04-04,10:57:00,minecraft,1247897 kB,60.8
2025-04-04,11:05:00,firefox,719887 kB,4.9
2025-04-04,11:15:00,android-studio,1209198 kB,27.5
2025-04-04,11:24:00,csgo_linux,1534399 kB,74.3
2025-04-04,11:28:00,firefox,772791 kB,11.9
2025-04-04,11:39:00,chrome,1497085 kB,23.0
2025-04-04,11:54:00,csgo_linux,1981700 kB,70.4
2025-04-04,12:04:00,minecraft,1260588 kB,39.0
2025-04-04,12:09:00,minecraft,1070652 kB,26.3
2025-04-04,12:11:00,obs,321076 kB,15.3
2025-04-04,12:17:00,steam,533868 kB,9.6
2025-04-04,12:31:00,discord,234294 kB,3.2
2025-04-04,12:38:00,minecraft,1239238 kB,57.9
2025-04-04,12:47:00,Xorg,85019 kB,2.1
2025-04-04,12:49:00,steam,368259 kB,20.1
2025-04-04,12:56:00,spotify,154689 kB,5.3
2025-04-04,13:04:00,postman,159921 kB,4.7
2025-04-04,13:12:00,obs,321684 kB,5.5
2025-04-04,13:19:00,minecraft,1371210 kB,20.5
2025-04-04,13:20:00,firefox,613990 kB,10.0
2025-04-04,13:34:00,firefox,856249 kB,8.3
2025-04-04,13:46:00,minecraft,1477329 kB,54.9
2025-04-04,14:01:00,postman,330944 kB,4.8
2025-04-04,14:02:00,minecraft,1560201 kB,61.7
2025-04-04,14:17:00,Xorg,61650 kB,1.4
2025-04-04,14:29:00,discord,279680 kB,8.9
2025-04-04,14:39:00,emulator,1431446 kB,22.4
2025-04-04,14:51:00,Xorg,81188 kB,1.3
2025-04-04,14:53:00,android-studio,1371489 kB,22.1
2025-04-04,15:06:00,android-studio,1818096 kB,16.1
2025-04-04,15:10:00,zoom,376780 kB,12.3
2025-04-04,15:11:00,gnome-shell,194436 kB,3.9
2025-04-04,15:17:00,emulator,2164899 kB,40.5
2025-04-04,15:22:00,gnome-shell,136936 kB,1.8
2025-04-04,15:31:00,obs,255257 kB,34.2
2025-04-04,15:39:00,postman,301875 kB,9.9
2025-04-04,15:46:00,zoom,409899 kB,8.0
2025-04-04,15:49:00,Xorg,66846 kB,1.9
2025-04-04,16:04:00,obs,265411 kB,29.1
2025-04-04,16:13:00,postman,287559 kB,9.2
2025-04-04,16:22:00,obs,240664 kB,8.5
2025-04-04,16:25:00,zoom,309658 kB,15.9
2025-04-04,16:32:00,android-studio,1110738 kB,13.3
2025-04-04,16:36:00,zoom,481175 kB,17.2
2025-04-04,16:46:00,firefox,839592 kB,7.1
2025-04-04,16:51:00,minecraft,1199158 kB,66.3
2025-04-04,17:02:00,code,535434 kB,4.7
2025-04-04,17:07:00,emulator,1706468 kB,46.8
2025-04-04,17:10:00,firefox,893036 kB,11.3
2025-04-04,17:21:00,postman,344082 kB,5.4
2025-04-04,17:26:00,gnome-shell,124048 kB,4.2
2025-04-04,17:29:00,zoom,392412 kB,16.2
2025-04-04,17:32:00,chrome,1496642 kB,22.7
2025-04-04,17:37:00,android-studio,1288296 kB,11.4
2025-04-04,17:50:00,android-studio,1943629 kB,36.1
2025-04-04,18:03:00,code,536890 kB,8.1
2025-04-04,18:17:00,minecraft,1585987 kB,63.0
2025-04-04,18:27:00,minecraft,1373121 kB,59.8
2025-04-04,18:41:00,minecraft,1433723 kB,72.4
2025-04-04,18:50:00,emulator,2151235 kB,30.0
2025-04-04,19:03:00,minecraft,1348393 kB,47.5
2025-04-04,19:07:00,gnome-shell,185214 kB,3.5
2025-04-04,19:09:00,chrome,1280242 kB,26.8
2025-04-04,19:24:00,obs,530746 kB,19.9
2025-04-04,19:32:00,obs,313000 kB,17.7
2025-04-04,19:38:00,zoom,324766 kB,18.3
2025-04-04,19:45:00,minecraft,1202105 kB,43.4
2025-04-04,19:58:00,chrome,915140 kB,16.9
2025-04-04,20:05:00,firefox,1143895 kB,7.4
2025-04-04,20:13:00,code,333282 kB,7.5
2025-04-04,20:25:00,chrome,958939 kB,23.7
2025-04-04,20:33:00,emulator,2055775 kB,36.7
2025-04-04,20:47:00,discord,411009 kB,7.8
2025-04-04,20:48:00,Xorg,84469 kB,1.9
2025-04-04,20:59:00,gradle,549272 kB,20.2
2025-04-04,21:11:00,spotify,101933 kB,7.2
2025-04-04,21:25:00,discord,417788 kB,13.5
2025-04-04,21:30:00,spotify,133281 kB,7.0
2025-04-04,21:43:00,firefox,1153846 kB,18.0
2025-04-04,21:50:00,discord,166544 kB,13.4
2025-04-04,21:51:00,firefox,555850 kB,20.7
2025-04-04,21:52:00,spotify,288514 kB,6.6
2025-04-04,22:02:00,chrome,719040 kB,13.6
2025-04-04,22:09:00,csgo_linux,2263737 kB,81.1
2025-04-04,22:23:00,chrome,605244 kB,10.2
2025-04-04,22:27:00,emulator,1393131 kB,37.1
2025-04-04,22:39:00,chrome,1015995 kB,27.1
2025-04-04,22:47:00,emulator,2368555 kB,58.4
2025-04-04,22:53:00,obs,250026 kB,24.1
2025-04-04,23:07:00,chrome,637555 kB,8.0
2025-04-04,23:20:00,discord,294074 kB,11.2
2025-04-04,23:31:00,obs,398224 kB,10.0
2025-04-04,23:38:00,obs,373799 kB,10.1
2025-04-04,23:52:00,chrome,1215665 kB,18.0
2025-04-05,00:00:00,gnome-shell,178137 kB,2.4
2025-04-05,00:11:00,chrome,929907 kB,17.4
2025-04-05,00:20:00,firefox,1075392 kB,4.9
2025-04-05,00:24:00,android-studio,1219095 kB,20.4
2025-04-05,00:36:00,minecraft,1188558 kB,44.9
2025-04-05,00:42:00,zoom,396588 kB,6.0
2025-04-05,00:46:00,chrome,797928 kB,23.4
2025-04-05,00:54:00,chrome,520975 kB,8.8
2025-04-05,00:59:00,zoom,388388 kB,7.5
2025-04-05,01:02:00,spotify,104550 kB,5.3
2025-04-05,01:05:00,steam,557256 kB,30.6
2025-04-05,01:09:00,discord,207087 kB,8.7
2025-04-05,01:15:00,emulator,1403748 kB,54.8
2025-04-05,01:20:00,Xorg,92674 kB,0.6
2025-04-05,01:34:00,chrome,1331807 kB,18.4
2025-04-05,01:40:00,minecraft,1264176 kB,32.6
2025-04-05,01:43:00,gnome-shell,205916 kB,1.4
2025-04-05,01:49:00,emulator,1281587 kB,56.6
2025-04-05,01:51:00,emulator,1876404 kB,54.4
2025-04-05,01:54:00,firefox,1011684 kB,3.0
2025-04-05,01:59:00,gnome-shell,137842 kB,2.4
2025-04-05,02:13:00,spotify,277918 kB,6.4
2025-04-05,02:26:00,spotify,159359 kB,1.4
2025-04-05,02:35:00,chrome,864803 kB,17.9
2025-04-05,02:46:00,code,275901 kB,12.8
2025-04-05,02:49:00,zoom,322502 kB,7.3
2025-04-05,02:56:00,steam,366857 kB,18.9
2025-04-05,03:01:00,minecraft,1541853 kB,24.3
2025-04-05,03:03:00,obs,388137 kB,25.2
2025-04-05,03:07:00,obs,272584 kB,31.6
2025-04-05,03:17:00,gnome-shell,193598 kB,4.1
2025-04-05,03:29:00,steam,654113 kB,26.9
2025-04-05,03:37:00,chrome,867863 kB,16.3
2025-04-05,03:45:00,obs,483935 kB,20.7
2025-04-05,03:52:00,discord,152016 kB,10.6
2025-04-05,03:56:00,obs,374524 kB,30.3
2025-04-05,04:00:00,android-studio,1538933 kB,29.2
2025-04-05,04:14:00,gnome-shell,160838 kB,3.9
2025-04-05,04:29:00,obs,201599 kB,10.5
2025-04-05,04:43:00,android-studio,1816973 kB,13.2
2025-04-05,04:53:00,discord,375638 kB,8.0
2025-04-05,05:04:00,minecraft,932801 kB,45.1
2025-04-05,05:14:00,chrome,1055473 kB,22.6
2025-04-05,05:27:00,firefox,829810 kB,8.1
2025-04-05,05:37:00,csgo_linux,2137991 kB,36.1
2025-04-05,05:41:00,chrome,829009 kB,8.1
2025-04-05,05:55:00,gnome-shell,170146 kB,4.2
2025-04-05,06:01:00,discord,184201 kB,3.7
2025-04-05,06:13:00,android-studio,1006801 kB,38.4
2025-04-05,06:15:00,csgo_linux,2183623 kB,24.3
2025-04-05,06:19:00,minecraft,1318816 kB,27.1
2025-04-05,06:30:00,csgo_linux,1961428 kB,74.6
2025-04-05,06:32:00,code,328720 kB,10.6
2025-04-05,06:38:00,minecraft,977957 kB,57.0
2025-04-05,06:52:00,steam,748322 kB,18.5
2025-04-05,07:01:00,firefox,721449 kB,13.8
2025-04-05,07:05:00,obs,423739 kB,15.1
2025-04-05,07:12:00,minecraft,923313 kB,39.4
2025-04-05,07:27:00,code,369701 kB,8.1
2025-04-05,07:42:00,steam,416511 kB,26.5
2025-04-05,07:43:00,obs,498243 kB,23.2
2025-04-05,07:44:00,obs,392640 kB,8.9
2025-04-05,07:47:00,spotify,182857 kB,6.9
2025-04-05,08:00:00,discord,385047 kB,7.6
2025-04-05,08:02:00,minecraft,974529 kB,35.0
2025-04-05,08:09:00,steam,528562 kB,20.7
2025-04-05,08:19:00,spotify,187688 kB,3.0
2025-04-05,08:25:00,gnome-shell,197787 kB,2.0
2025-04-05,08:29:00,obs,543614 kB,19.8
2025-04-05,08:32:00,obs,399433 kB,22.4
2025-04-05,08:33:00,gnome-shell,151350 kB,3.8
2025-04-05,08:34:00,postman,339981 kB,6.7
2025-04-05,08:47:00,postman,168998 kB,8.0
2025-04-05,08:57:00,minecraft,1003688 kB,45.0
2025-04-05,09:06:00,spotify,195407 kB,3.2
2025-04-05,09:20:00,chrome,1239761 kB,16.4
2025-04-05,09:35:00,emulator,2319685 kB,56.3
2025-04-05,09:48:00,obs,309618 kB,16.6
2025-04-05,10:00:00,zoom,305947 kB,17.4
2025-04-05,10:07:00,minecraft,808549 kB,58.2
2025-04-05,10:17:00,minecraft,1580029 kB,50.2
2025-04-05,10:25:00,firefox,568215 kB,3.6
2025-04-05,10:36:00,gradle,462750 kB,18.8
2025-04-05,10:50:00,chrome,1430179 kB,16.0
2025-04-05,11:02:00,code,421082 kB,4.3
2025-04-05,11:11:00,firefox,1172628 kB,11.0
2025-04-05,11:17:00,spotify,163716 kB,5.2
2025-04-05,11:26:00,obs,229014 kB,25.0
2025-04-05,11:34:00,gnome-shell,174321 kB,4.0
2025-04-05,11:48:00,firefox,600520 kB,10.0
2025-04-05,11:50:00,obs,319353 kB,26.1
2025-04-05,11:59:00,firefox,858479 kB,17.3
2025-04-05,12:11:00,postman,174141 kB,2.6
2025-04-05,12:18:00,spotify,102648 kB,6.2
2025-04-05,12:21:00,firefox,1021329 kB,17.8
2025-04-05,12:26:00,obs,310312 kB,9.8
2025-04-05,12:39:00,zoom,262181 kB,6.6
2025-04-05,12:53:00,emulator,2628523 kB,36.1
2025-04-05,13:04:00,spotify,115712 kB,4.5
2025-04-05,13:10:00,zoom,470460 kB,10.8
2025-04-05,13:24:00,gradle,635042 kB,20.6
2025-04-05,13:26:00,postman,279855 kB,9.8
2025-04-05,13:28:00,obs,234196 kB,32.2
2025-04-05,13:43:00,minecraft,821722 kB,63.6
2025-04-05,13:58:00,firefox,915306 kB,11.3
2025-04-05,14:13:00,gradle,650863 kB,16.2
2025-04-05,14:19:00,discord,174548 kB,3.5
2025-04-05,14:28:00,firefox,820210 kB,6.8
2025-04-05,14:29:00,spotify,144679 kB,4.3
2025-04-05,14:43:00,spotify,288292 kB,1.8
2025-04-05,14:51:00,obs,297313 kB,19.2
2025-04-05,15:03:00,chrome,1446890 kB,17.1
2025-04-05,15:05:00,gnome-shell,172900 kB,3.7
2025-04-05,15:20:00,minecraft,1523051 kB,30.5
2025-04-05,15:34:00,postman,263196 kB,6.2
2025-04-05,15:43:00,zoom,248741 kB,13.4
2025-04-05,15:46:00,postman,214230 kB,8.2
2025-04-05,15:57:00,obs,551992 kB,11.1
2025-04-05,16:11:00,obs,370017 kB,31.5
2025-04-05,16:17:00,zoom,430692 kB,12.1
2025-04-05,16:26:00,code,437460 kB,6.0
2025-04-05,16:35:00,chrome,727637 kB,14.3
2025-04-05,16:37:00,Xorg,86746 kB,2.0
2025-04-05,16:38:00,discord,271915 kB,4.8
2025-04-05,16:39:00,zoom,418322 kB,10.3
2025-04-05,16:53:00,android-studio,1412526 kB,21.7
2025-04-05,17:01:00,discord,379360 kB,6.7
2025-04-05,17:02:00,obs,570881 kB,13.8
2025-04-05,17:12:00,discord,298119 kB,7.9
2025-04-05,17:16:00,minecraft,1544769 kB,31.3
2025-04-05,17:17:00,chrome,1343582 kB,18.8
2025-04-05,17:19:00,obs,505415 kB,23.0
2025-04-05,17:23:00,minecraft,1157311 kB,68.9
2025-04-05,17:28:00,zoom,461654 kB,19.2
2025-04-05,17:43:00,minecraft,1261520 kB,28.7
2025-04-05,17:44:00,chrome,1385921 kB,23.4
2025-04-05,17:47:00,code,529538 kB,3.3
2025-04-05,17:58:00,code,360299 kB,10.3
2025-04-05,18:03:00,android-studio,1163160 kB,41.3
2025-04-05,18:14:00,firefox,943145 kB,8.1
2025-04-05,18:19:00,gradle,646476 kB,26.6
2025-04-05,18:21:00,firefox,590672 kB,11.4
2025-04-05,18:36:00,obs,554798 kB,19.9
2025-04-05,18:42:00,android-studio,1697660 kB,46.4
2025-04-05,18:50:00,zoom,348481 kB,17.9
2025-04-05,18:54:00,minecraft,1262920 kB,38.0
2025-04-05,19:00:00,spotify,109208 kB,6.4
2025-04-05,19:08:00,discord,404443 kB,8.1
2025-04-05,19:18:00,chrome,788720 kB,22.6
2025-04-05,19:30:00,android-studio,1357630 kB,33.0
2025-04-05,19:41:00,emulator,2062085 kB,42.0
2025-04-05,19:54:00,obs,411841 kB,29.5
2025-04-05,19:59:00,minecraft,1043616 kB,36.2
2025-04-05,20:01:00,obs,313210 kB,20.5
2025-04-05,20:11:00,discord,153715 kB,8.8
2025-04-05,20:20:00,firefox,1075658 kB,8.4
2025-04-05,20:34:00,obs,432528 kB,11.1
2025-04-05,20:40:00,firefox,955015 kB,20.6
2025-04-05,20:54:00,zoom,361098 kB,16.2
2025-04-05,20:56:00,discord,217678 kB,7.6
2025-04-05,21:00:00,code,373875 kB,10.0
2025-04-05,21:08:00,csgo_linux,1515271 kB,71.7
2025-04-05,21:09:00,zoom,431892 kB,10.8
2025-04-05,21:15:00,android-studio,1086880 kB,24.2
2025-04-05,21:20:00,minecraft,1552745 kB,47.9
2025-04-05,21:34:00,emulator,2433772 kB,69.0
2025-04-05,21:47:00,obs,493253 kB,20.1
2025-04-05,21:49:00,minecraft,1491904 kB,34.0
2025-04-05,22:03:00,obs,225063 kB,39.6
2025-04-05,22:06:00,chrome,1412522 kB,9.9
2025-04-05,22:09:00,obs,349861 kB,15.8
2025-04-05,22:13:00,obs,557486 kB,29.6
2025-04-05,22:14:00,postman,214148 kB,11.1
2025-04-05,22:29:00,obs,572270 kB,32.9
2025-04-05,22:35:00,firefox,1129858 kB,6.7
2025-04-05,22:50:00,discord,222918 kB,14.0
2025-04-05,22:53:00,zoom,276188 kB,17.5
2025-04-05,22:58:00,discord,362559 kB,7.2
2025-04-05,23:00:00,postman,293585 kB,8.9
2025-04-05,23:04:00,spotify,226014 kB,6.8
2025-04-05,23:07:00,postman,336480 kB,5.2
2025-04-05,23:11:00,zoom,246128 kB,7.1
2025-04-05,23:13:00,minecraft,955021 kB,39.3
2025-04-05,23:16:00,csgo_linux,2070693 kB,56.2
2025-04-05,23:18:00,steam,669109 kB,24.7
2025-04-05,23:24:00,chrome,1047136 kB,5.8
2025-04-05,23:33:00,android-studio,1144073 kB,29.0
2025-04-05,23:43:00,discord,435062 kB,11.7
2025-04-05,23:47:00,gradle,302840 kB,10.1
2025-04-05,23:56:00,obs,350352 kB,34.4
2025-04-06,00:00:00,android-studio,1902554 kB,28.3
2025-04-06,00:08:00,obs,386362 kB,8.5
2025-04-06,00:11:00,spotify,197292 kB,1.5
2025-04-06,00:20:00,gradle,320579 kB,10.4
2025-04-06,00:31:00,postman,269398 kB,6.4
2025-04-06,00:41:00,chrome,788217 kB,21.9
2025-04-06,00:55:00,postman,210999 kB,3.9
2025-04-06,01:02:00,android-studio,1071678 kB,10.1
2025-04-06,01:16:00,chrome,838262 kB,22.4
2025-04-06,01:31:00,emulator,2343792 kB,31.9
2025-04-06,01:36:00,minecraft,994257 kB,44.4
2025-04-06,01:42:00,emulator,2136136 kB,40.6
2025-04-06,01:46:00,firefox,538470 kB,2.4
2025-04-06,01:52:00,postman,178611 kB,9.3
2025-04-06,02:06:00,postman,198020 kB,8.3
2025-04-06,02:11:00,steam,216232 kB,17.5
2025-04-06,02:25:00,obs,362341 kB,10.1
2025-04-06,02:30:00,obs,355720 kB,16.1
2025-04-06,02:37:00,steam,696992 kB,31.8
2025-04-06,02:51:00,android-studio,1964091 kB,33.0
2025-04-06,02:58:00,obs,479031 kB,32.6
2025-04-06,03:00:00,code,295370 kB,4.5
2025-04-06,03:14:00,steam,399146 kB,21.3
2025-04-06,03:18:00,minecraft,916935 kB,24.5
2025-04-06,03:28:00,minecraft,1379850 kB,30.1
2025-04-06,03:34:00,obs,496699 kB,31.7
2025-04-06,03:36:00,chrome,1470236 kB,8.5
2025-04-06,03:43:00,gnome-shell,199893 kB,1.6
2025-04-06,03:48:00,code,511652 kB,11.5
2025-04-06,03:50:00,discord,227005 kB,10.4
2025-04-06,03:54:00,obs,551469 kB,27.8
2025-04-06,03:58:00,minecraft,1240510 kB,68.9
2025-04-06,04:06:00,firefox,954049 kB,9.6
2025-04-06,04:12:00,emulator,1582133 kB,43.5
2025-04-06,04:13:00,obs,309716 kB,34.7
2025-04-06,04:14:00,steam,454475 kB,6.8
2025-04-06,04:26:00,zoom,314837 kB,10.7
2025-04-06,04:31:00,obs,357299 kB,34.2
2025-04-06,04:46:00,postman,287467 kB,9.1
2025-04-06,04:47:00,chrome,1233254 kB,21.8
2025-04-06,04:56:00,code,262398 kB,8.8
2025-04-06,05:03:00,firefox,1157078 kB,16.7
2025-04-06,05:04:00,discord,295328 kB,5.1
2025-04-06,05:19:00,gradle,437403 kB,22.9
2025-04-06,05:21:00,Xorg,73725 kB,0.5
2025-04-06,05:29:00,obs,374994 kB,27.3
2025-04-06,05:35:00,zoom,209477 kB,12.8
2025-04-06,05:37:00,discord,188814 kB,6.9
2025-04-06,05:39:00,minecraft,989422 kB,28.3
2025-04-06,05:54:00,emulator,1428414 kB,33.8
2025-04-06,05:55:00,chrome,1006260 kB,6.2
2025-04-06,05:59:00,chrome,1205946 kB,13.6
2025-04-06,06:05:00,minecraft,1385886 kB,24.9
2025-04-06,06:19:00,firefox,1089847 kB,17.5
2025-04-06,06:30:00,obs,411370 kB,29.3
2025-04-06,06:44:00,minecraft,900325 kB,56.8
2025-04-06,06:58:00,obs,445513 kB,11.1
2025-04-06,07:01:00,emulator,1299459 kB,31.3
2025-04-06,07:09:00,postman,306706 kB,4.1
2025-04-06,07:22:00,chrome,637394 kB,6.3
2025-04-06,07:29:00,obs,400961 kB,27.9
2025-04-06,07:43:00,zoom,293506 kB,9.3
2025-04-06,07:51:00,android-studio,1645893 kB,22.2
2025-04-06,08:03:00,obs,391627 kB,13.0
2025-04-06,08:18:00,minecraft,1421924 kB,27.1
2025-04-06,08:27:00,discord,242309 kB,2.0
2025-04-06,08:40:00,android-studio,1358153 kB,18.9
2025-04-06,08:43:00,spotify,275177 kB,2.5
2025-04-06,08:50:00,obs,232747 kB,26.1
2025-04-06,09:01:00,gnome-shell,186778 kB,3.4
2025-04-06,09:05:00,android-studio,1553644 kB,34.1
2025-04-06,09:10:00,csgo_linux,1865303 kB,42.2
2025-04-06,09:16:00,firefox,544496 kB,12.7
2025-04-06,09:28:00,postman,182139 kB,8.7
2025-04-06,09:29:00,postman,164520 kB,2.2
2025-04-06,09:35:00,zoom,365509 kB,17.5
2025-04-06,09:46:00,postman,207231 kB,2.2
2025-04-06,09:53:00,android-studio,1830268 kB,27.4
2025-04-06,09:59:00,postman,222629 kB,9.5
2025-04-06,10:08:00,gnome-shell,195215 kB,1.7
2025-04-06,10:21:00,gradle,454420 kB,22.7
2025-04-06,10:28:00,gnome-shell,184825 kB,3.2
2025-04-06,10:33:00,obs,359220 kB,19.7
2025-04-06,10:48:00,minecraft,1572622 kB,61.4
2025-04-06,10:50:00,chrome,1050263 kB,16.1
2025-04-06,11:03:00,steam,581316 kB,5.0
2025-04-06,11:04:00,emulator,1867093 kB,63.9
2025-04-06,11:17:00,postman,242229 kB,8.0
2025-04-06,11:31:00,zoom,426550 kB,5.1
2025-04-06,11:34:00,postman,196572 kB,9.5
2025-04-06,11:44:00,postman,276351 kB,9.6
2025-04-06,11:54:00,Xorg,69242 kB,1.5
2025-04-06,12:04:00,firefox,860465 kB,4.0
2025-04-06,12:09:00,obs,494694 kB,27.7
2025-04-06,12:20:00,csgo_linux,1577824 kB,45.1
2025-04-06,12:23:00,postman,163857 kB,3.1
2025-04-06,12:30:00,discord,209803 kB,2.9
2025-04-06,12:42:00,spotify,274131 kB,1.9
2025-04-06,12:48:00,code,423181 kB,11.5
2025-04-06,12:55:00,minecraft,1048060 kB,20.9
2025-04-06,13:03:00,obs,325383 kB,6.1
2025-04-06,13:09:00,gnome-shell,146189 kB,2.3
2025-04-06,13:12:00,zoom,273083 kB,9.7
2025-04-06,13:24:00,obs,502870 kB,16.1
2025-04-06,13:32:00,minecraft,925397 kB,56.8
2025-04-06,13:42:00,steam,547968 kB,26.9
2025-04-06,13:57:00,minecraft,957723 kB,64.6
2025-04-06,14:03:00,gradle,657266 kB,17.0
2025-04-06,14:14:00,gnome-shell,125451 kB,2.5
2025-04-06,14:29:00,discord,378555 kB,2.7
2025-04-06,14:36:00,chrome,843270 kB,11.3
2025-04-06,14:39:00,chrome,1005422 kB,6.8
2025-04-06,14:50:00,zoom,371504 kB,5.6
2025-04-06,15:00:00,minecraft,941485 kB,61.9
2025-04-06,15:05:00,chrome,948300 kB,24.1
2025-04-06,15:12:00,minecraft,1271074 kB,63.8
2025-04-06,15:15:00,chrome,786434 kB,19.6
2025-04-06,15:26:00,postman,208601 kB,5.0
2025-04-06,15:41:00,discord,186673 kB,9.0
2025-04-06,15:47:00,chrome,1053872 kB,12.4
2025-04-06,15:51:00,minecraft,1395605 kB,30.5
2025-04-06,15:53:00,postman,311094 kB,4.1
2025-04-06,16:04:00,minecraft,1283572 kB,47.0
2025-04-06,16:13:00,emulator,1419701 kB,43.8
